key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,publishedIn,numDescendants,lastCrawled,lastInterpreted,issues,class,basionymKey,basionym,sourceTaxonKey
3076798,3076798,773096,gbif:3076798,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma velutinosum,6,7707728,220,1414,8807,2874170,3076798,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma velutinosum Blume,Antidesma velutinosum,,Blume,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bijdr. Fl. Ned. Ind.: 112 (1825),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.191+00:00,[],Magnoliopsida,,,
2889355,2889355,773142,gbif:2889355,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Antigonon,Antigonon leptopus,6,7707728,220,422,2416,2889351,2889355,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2889351,Antigonon,Antigonon leptopus Hook. & Arn.,Antigonon leptopus,Coral vine,Hook. & Arn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hook. & Arn. (1840). In: Bot. Beech. Voy. 308. T. 69.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:26.681+00:00,[],Magnoliopsida,,,
3172001,3172001,778326,gbif:3172001,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Antirrhinum,Antirrhinum majus,6,7707728,220,408,2420,3172000,3172001,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3172000,Antirrhinum,Antirrhinum majus L.,Antirrhinum majus,Snapdragon,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 617.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:16.923+00:00,[],Magnoliopsida,,,
4047850,4047850,783578,gbif:4047850,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Antrophyum,Antrophyum obovatum,6,7707728,7228684,392,2367,9581169,4047850,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,9581169,Antrophyum,Antrophyum obovatum Baker,Antrophyum obovatum,Spatulate lineleaf fern,Baker,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Baker. (1898). In: Bull. Misc. Inf. Kew Inf. 1898: 238.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:01.965+00:00,[],Polypodiopsida,,,
7303268,7303268,1403976,gbif:7303268,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia handelii,6,7707728,220,7224005,6638,2874710,7303268,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874710,Begonia,Begonia handelii Irmsch.,Begonia handelii,,Irmsch.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Irmsch. (1921). In: Anz. Akad. Wisr. Wien, Math.-Nat. 58: 24.",4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:59.371+00:00,[],Magnoliopsida,,,
8047443,8047443,1405354,gbif:8047443,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia palmata,6,7707728,220,7224005,6638,2874710,8047443,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874710,Begonia,Begonia palmata D.Don,Begonia palmata,,D.Don,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Don, D. (1825). In: Prodr. Fl. Nep. 223.",8,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:58.920+00:00,[],Magnoliopsida,,,
4156721,4156721,1406202,gbif:4156721,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia rex,6,7707728,220,7224005,6638,2874710,4156721,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874710,Begonia,Begonia rex Putz.,Begonia rex,Rex begonias,Putz.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Putz. (1857). In: Fl. Des Serres 2: 141, T. 1255.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:01.412+00:00,[],Magnoliopsida,,,
4159200,4159200,1406427,gbif:4159200,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia tenuifolia,6,7707728,220,7224005,6638,2874710,4159200,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874710,Begonia,Begonia tenuifolia Dryand.,Begonia tenuifolia,,Dryand.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Dryand. (1791). In: Trans. Linn. Soc. 1: 162, T. 14.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:58.499+00:00,[],Magnoliopsida,,,
5298546,5298546,5733317,gbif:5298546,Plantae,Tracheophyta,Asparagales,Iridaceae,Iris,Iris domestica,6,7707728,196,1169,7698,2748017,5298546,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2748017,Iris,Iris domestica (L.) Goldblatt & Mabb.,Iris domestica,Blackberry lily,(L.) Goldblatt & Mabb.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Novon 15: 129 (2005),1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:49.314+00:00,[],Liliopsida,5298547.0,Epidendrum domesticum L.,
3981543,3981543,1436105,gbif:3981543,Plantae,Tracheophyta,Ranunculales,Berberidaceae,Berberis,Berberis julianae,6,7707728,220,399,6673,3033893,3981543,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3033893,Berberis,Berberis julianae C.K.Schneid.,Berberis julianae,Chinese Barberry,C.K.Schneid.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"C. K. Schneid. (1913). In: Sarg., Pl. Wilson. 1: 360.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:45.919+00:00,[],Magnoliopsida,,,
3981483,3981483,1436195,gbif:3981483,Plantae,Tracheophyta,Ranunculales,Berberidaceae,Berberis,Berberis kawakamii,6,7707728,220,399,6673,3033893,3981483,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3033893,Berberis,Berberis kawakamii Hayata,Berberis kawakamii,,Hayata,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Hayata. (1911). In: Journ. Coll. Sci. Tokyo 30: Art. 1, 24.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:47.495+00:00,[],Magnoliopsida,,,
3876453,3876453,117777717,gbif:3876453,Plantae,Tracheophyta,Rosales,Rhamnaceae,Berchemia,Berchemia floribunda,6,7707728,220,691,2407,8397079,3876453,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,8397079,Berchemia,Berchemia floribunda Wall. ex Brongn.,Berchemia floribunda,Large-leaf paniculous Supplejack,Wall. ex Brongn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Wall. ex Brongn. (1826). In: Ann. Sci. Nat., Bot. 10: 357.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:03.495+00:00,[],Magnoliopsida,3876452.0,Ziziphus floribunda Wall.,
7799649,7799649,1438806,gbif:7799649,Plantae,Tracheophyta,Rosales,Rhamnaceae,Berchemia,Berchemia lineata,6,7707728,220,691,2407,8397079,7799649,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,8397079,Berchemia,Berchemia lineata (L.) DC.,Berchemia lineata,,(L.) DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,DC. (1825). In: Prodr. 2: 23.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:03.487+00:00,[],Magnoliopsida,3877408.0,Rhamnus lineata L.,
8339627,8339627,1440739,gbif:8339627,Plantae,Tracheophyta,Malpighiales,Elatinaceae,Bergia,Bergia ammannioides,6,7707728,220,1414,6644,3189642,8339627,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3189642,Bergia,Bergia ammannioides Roxb.,Bergia ammannioides,,Roxb.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Roxb. (1832). In: [Hort. Beng. 34 (1814), Nomen] Fl. Ind. Ed. 2, 2: 457.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:16.191+00:00,[],Magnoliopsida,,,
8971274,8971274,1447674,gbif:8971274,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Beta,Beta vulgaris,6,7707728,220,422,3064,3083586,8971274,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3083586,Beta,Beta vulgaris L.,Beta vulgaris,Common beet,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl.: 222.,9,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:08.380+00:00,[],Magnoliopsida,,,
5332182,5332182,1451476,gbif:5332182,Plantae,Tracheophyta,Fagales,Betulaceae,Betula,Betula luminifera,6,7707728,220,1354,4688,2875008,5332182,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2875008,Betula,Betula luminifera H.J.P.Winkl.,Betula luminifera,,H.J.P.Winkl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"H.G.A.Engler (ed.), Pflanzenr., IV, 61: 91 (1904)",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:35.448+00:00,[],Magnoliopsida,,,
5389402,5389402,1464349,gbif:5389402,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,Bidens bipinnata,6,7707728,220,414,3065,3105856,5389402,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3105856,Bidens,Bidens bipinnata L.,Bidens bipinnata,Spanish-needles,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 2: 832-833.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:07.237+00:00,[],Magnoliopsida,,,
5392065,5392065,1464732,gbif:5392065,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,Bidens biternata,6,7707728,220,414,3065,3105856,5392065,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3105856,Bidens,Bidens biternata (Lour.) Merr. & Sherff,Bidens biternata,Yellow-flower spanish needle,(Lour.) Merr. & Sherff,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Merr., Sherff. (1929). In: Bot. Gaz. 88: 293.",2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:06.274+00:00,[],Magnoliopsida,3106410.0,Coreopsis biternata Lour.,
5391845,5391845,1467229,gbif:5391845,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,Bidens pilosa,6,7707728,220,414,3065,3105856,5391845,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3105856,Bidens,Bidens pilosa L.,Bidens pilosa,Black-jack,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 832.,22,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:07.880+00:00,[],Magnoliopsida,,,
5391862,5391862,1468307,gbif:5391862,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,Bidens tripartita,6,7707728,220,414,3065,3105856,5391862,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3105856,Bidens,Bidens tripartita L.,Bidens tripartita,Three-lobe beggartick,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 831.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:07.546+00:00,[],Magnoliopsida,,,
2693754,2693754,1475854,gbif:2693754,Plantae,Tracheophyta,Poales,Bromeliaceae,Billbergia,Billbergia pyramidalis,6,7707728,196,1369,3740,2693699,2693754,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2693699,Billbergia,Billbergia pyramidalis (Sims) Lindl.,Billbergia pyramidalis,Foolproofplant,(Sims) Lindl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bot. Reg. 13: t. 1068 (1827),2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:02.476+00:00,[],Liliopsida,5287613.0,Bromelia pyramidalis Sims,
3628231,3628231,1479730,gbif:3628231,Plantae,Tracheophyta,Oxalidales,Oxalidaceae,Biophytum,Biophytum sensitivum,6,7707728,220,7224021,6697,2891633,3628231,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2891633,Biophytum,Biophytum sensitivum (L.) DC.,Biophytum sensitivum,lifeplant,(L.) DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,DC. (1824). In: Prodr. 1: 690.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:29.405+00:00,[],Magnoliopsida,7943109.0,Oxalis sensitiva L.,
5383085,5383085,1482557,gbif:5383085,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Bischofia,Bischofia javanica,6,7707728,220,1414,8807,3080020,5383085,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3080020,Bischofia,Bischofia javanica Blume,Bischofia javanica,Javanese bishopwood,Blume,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bijdr. Fl. Ned. Ind.: 1168 (1827),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:11.230+00:00,[],Magnoliopsida,,,
2874863,2874863,1489867,gbif:2874863,Plantae,Tracheophyta,Malvales,Bixaceae,Bixa,Bixa orellana,6,7707728,220,941,6637,2874862,2874863,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874862,Bixa,Bixa orellana L.,Bixa orellana,Lipsticktree,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 512.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:09.297+00:00,[],Magnoliopsida,,,
5385687,5385687,1493904,gbif:5385687,Plantae,Tracheophyta,Asterales,Asteraceae,Blainvillea,Blainvillea acmella,6,7707728,220,414,3065,3088438,5385687,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3088438,Blainvillea,Blainvillea acmella (L.) Philipson,Blainvillea acmella,,(L.) Philipson,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Philipson. (1950). In: Blumea 6(2): 350-351.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:32.599+00:00,[],Magnoliopsida,3148093.0,Verbesina acmella L.,
5600005,5600005,1499626,gbif:5600005,Plantae,Tracheophyta,Myrtales,Melastomataceae,Blastus,Blastus cochinchinensis,6,7707728,220,690,6683,3231493,5600005,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3231493,Blastus,Blastus cochinchinensis Lour.,Blastus cochinchinensis,,Lour.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Lour. (1790). In: Fl. Cochinch. 2: 527.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:11.098+00:00,[],Magnoliopsida,,,
4079429,4079429,18005599,gbif:4079429,Plantae,Tracheophyta,Polypodiales,Blechnaceae,Blechnopsis,Blechnopsis orientalis,6,7707728,7228684,392,2374,7296817,4079429,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7296817,Blechnopsis,Blechnopsis orientalis (L.) C.Presl,Blechnopsis orientalis,Oriental blechnum,(L.) C.Presl,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Presl, C. (1851). In: Abh. Königl. Böhm. Ges. Wiss. 5(6) (Epim. Bot.): 117.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.751+00:00,[],Polypodiopsida,7296799.0,Blechnum orientale L.,
2808791,2808791,1512158,gbif:2808791,Plantae,Tracheophyta,Asparagales,Orchidaceae,Bletilla,Bletilla striata,6,7707728,196,1169,7689,2808764,2808791,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2808764,Bletilla,Bletilla striata (Thunb.) Rchb.f.,Bletilla striata,Urn orchid,(Thunb.) Rchb.f.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bot. Zeitung (Berlin) 36: 75 (1878),2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:04.263+00:00,[],Liliopsida,5308329.0,Limodorum striatum Thunb.,
3189955,3189955,1512929,gbif:3189955,Plantae,Tracheophyta,Sapindales,Sapindaceae,Blighia,Blighia sapida,6,7707728,220,933,6657,3189954,3189955,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3189954,Blighia,Blighia sapida K.D.Koenig,Blighia sapida,Akee,K.D.Koenig,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Koenig, K. D. (1806). In: Kon. & Sims, Ann. Bot. 2: 571.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:02.166+00:00,[],Magnoliopsida,,,
5395607,5395607,13244477,gbif:5395607,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea aromatica,6,7707728,220,414,3065,3119250,5395607,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea aromatica Wall. ex DC.,Blumea aromatica,,Wall. ex DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wall. ex DC. (1836). In: Prodr. [A. DC.] 5: 446.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.617+00:00,[],Magnoliopsida,,,
5395786,5395786,1515204,gbif:5395786,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea balsamifera,6,7707728,220,414,3065,3119250,5395786,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea balsamifera (L.) DC.,Blumea balsamifera,ngai camphor,(L.) DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,DC. (1836). In: Prodr. [A. DC.] 5: 447.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.065+00:00,[],Magnoliopsida,5395790.0,Conyza balsamifera L.,
6445734,6445734,3133167,gbif:6445734,Plantae,Tracheophyta,Asterales,Asteraceae,Cyanthillium,Cyanthillium cinereum,6,7707728,220,414,3065,3148294,6445734,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3148294,Cyanthillium,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Little ironweed,(L.) H.Rob.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,H. Rob. (1990). In: Proc. Biol. Soc. Washington 103(1): 252.,22,2023-08-22T23:20:59.545+00:00,2023-08-22T23:05:07.447+00:00,[],Magnoliopsida,5404923.0,Conyza cinerea L.,
5395671,5395671,1513408,gbif:5395671,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea fistulosa,6,7707728,220,414,3065,3119250,5395671,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea fistulosa (Roxb.) Kurz,Blumea fistulosa,,(Roxb.) Kurz,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Kurz. (1877). In: J. Asiat. Soc. Bengal 46(2): 187.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.651+00:00,[],Magnoliopsida,5395674.0,Conyza fistulosa Roxb.,
5395639,5395639,41036190,gbif:5395639,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea lacera,6,7707728,220,414,3065,3119250,5395639,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea lacera (Burm.fil.) DC.,Blumea lacera,Blumea,(Burm.fil.) DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,DC. (1834). In: Contr. Bot. India 14.,10,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.391+00:00,[],Magnoliopsida,5692399.0,Conyza lacera Burm.fil.,
5395835,5395835,1514138,gbif:5395835,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea lanceolaria,6,7707728,220,414,3065,3119250,5395835,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea lanceolaria (Roxb.) Druce,Blumea lanceolaria,,(Roxb.) Druce,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Druce. (1917). In: Bot. Soc. Exch. Club Brit. Isles 4: 609.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.255+00:00,[],Magnoliopsida,5395840.0,Conyza lanceolaria Roxb.,
7358042,7358042,14403344,gbif:7358042,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea megacephala,6,7707728,220,414,3065,3119250,7358042,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea megacephala (Randeria) Ching & Tseng,Blumea megacephala,,(Randeria) Ching & Tseng,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Ching, & Tseng. (1974). In: Acta Phytotax. Sin. 12(3): 310.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.387+00:00,[],Magnoliopsida,,,
5395843,5395843,1515163,gbif:5395843,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea axillaris,6,7707728,220,414,3065,3119250,5395843,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea axillaris (Lam.) DC.,Blumea axillaris,,(Lam.) DC.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,DC. (1836). In: Prodr. [A. DC.] 5: 434.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:23.013+00:00,[],Magnoliopsida,5395846.0,Conyza axillaris Lam.,
5395686,5395686,1514949,gbif:5395686,Plantae,Tracheophyta,Asterales,Asteraceae,Blumea,Blumea sinuata,6,7707728,220,414,3065,3119250,5395686,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3119250,Blumea,Blumea sinuata (Lour.) Merr.,Blumea sinuata,Cutleaf false oxtongue,(Lour.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Merr. (1935). In: Trans. Am. Phil. Soc. N. S. 24: 11. 388.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:22.762+00:00,[],Magnoliopsida,5395697.0,Gnaphalium sinuatum Lour.,
7300656,7300656,1519999,gbif:7300656,Plantae,Tracheophyta,Rosales,Urticaceae,Boehmeria,Boehmeria clidemioides,6,7707728,220,691,6639,2984344,7300656,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2984344,Boehmeria,Boehmeria clidemioides Miq.,Boehmeria clidemioides,,Miq.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Miq. (n.d.). In: Pl. Jungh. 34 (1851-1857).,7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:02.776+00:00,[],Magnoliopsida,,,
4100434,4100434,1521181,gbif:4100434,Plantae,Tracheophyta,Rosales,Urticaceae,Boehmeria,Boehmeria virgata,6,7707728,220,691,6639,2984344,4100434,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2984344,Boehmeria,Boehmeria virgata (G.Forst.) Guill.,Boehmeria virgata,,(G.Forst.) Guill.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Ann. Sci. Nat., Bot., sér. 2, 7: 182 (1837)",17,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:02.472+00:00,[],Magnoliopsida,5669660.0,Urtica virgata G.Forst.,
2984359,2984359,1519685,gbif:2984359,Plantae,Tracheophyta,Rosales,Urticaceae,Boehmeria,Boehmeria nivea,6,7707728,220,691,6639,2984344,2984359,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2984344,Boehmeria,Boehmeria nivea (L.) Gaudich.,Boehmeria nivea,Ramie chinese grass,(L.) Gaudich.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Gaudich. (1830). In: Voy. Uranie 12: 499.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:01.798+00:00,[],Magnoliopsida,5361809.0,Urtica nivea L.,
7769607,7769607,1520023,gbif:7769607,Plantae,Tracheophyta,Rosales,Urticaceae,Boehmeria,Boehmeria penduliflora,6,7707728,220,691,6639,2984344,7769607,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2984344,Boehmeria,Boehmeria penduliflora Wedd. ex D.G.Long,Boehmeria penduliflora,,Wedd. ex D.G.Long,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wedd. ex D. G. Long. (1982). In: Notes Roy. Bot. Gard. Edinburgh 40(1): 130.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:02.270+00:00,[],Magnoliopsida,,,
7327348,7327348,2758376,gbif:7327348,Plantae,Tracheophyta,Caryophyllales,Nyctaginaceae,Commicarpus,Commicarpus chinensis,6,7707728,220,422,6718,6435354,7327348,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6435354,Commicarpus,Commicarpus chinensis (L.) Heimerl,Commicarpus chinensis,,(L.) Heimerl,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Heimerl. (1934). In: Engl. & Prantl, Nat. Pflanzenfam. (Ed. 2) 16c: 117.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:31.409+00:00,[],Magnoliopsida,7875210.0,Valeriana chinensis L.,
