inputName,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym
Ixora cuneifolia Roxb. var. varians Pierre ex Pitard,2905424.0,Ixora cuneifolia var. varians Pit.,Ixora cuneifolia varians,VARIETY,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora cuneifolia,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905423.0,
Ixora chinensis Lamk.,2905600.0,Ixora chinensis Lam.,Ixora chinensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora chinensis,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905600.0,
Ixora flavescens Pierre ex Pitard,2905562.0,Ixora flavescens Pierre ex Pit.,Ixora flavescens,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora flavescens,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905562.0,
Ixora grandifolia Zoll. & Mor.,2905416.0,Ixora grandifolia Zoll. & Moritzi,Ixora grandifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora grandifolia,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905416.0,
Ixora henryi Levl.,2905721.0,Ixora henryi H.Lév.,Ixora henryi,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora henryi,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905721.0,
Ixora laotica Pitard,2905665.0,Ixora laotica Pit.,Ixora laotica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora laotica,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905665.0,
Ixora nigricans R. Br. ex Wight & Ar.,2905255.0,Ixora nigricans R.Br. ex Wight & Arn.,Ixora nigricans,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora nigricans,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905255.0,
Icora stricta Roxb.,2905643.0,Ixora stricta Roxb.,Ixora stricta,SPECIES,SYNONYM,94.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora chinensis,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905600.0,
Jasminum arborescens Roxb.,3682778.0,Jasminum arborescens Roxb.,Jasminum arborescens,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum arborescens,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682778.0,
Jasminum coarctatum Roxb.,7325895.0,Jasminum coarctatum Roxb.,Jasminum coarctatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum coarctatum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,7325895.0,
Jasminum duclouxii (Lévl.) Rehd.,3684739.0,Jasminum duclouxii (H.Lév.) Rehder,Jasminum duclouxii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum duclouxii,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3684739.0,
Jasminum funale Decne.,7326158.0,Jasminum funale Decne.,Jasminum funale,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum simplicifolium,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682067.0,
Jasminum lanceolarium Roxb.,7326085.0,Jasminum lanceolaria Roxb.,Jasminum lanceolaria,SPECIES,ACCEPTED,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum lanceolaria,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,7326085.0,
Jasminum lang Gagnep.,3683723.0,Jasminum lang Gagnep.,Jasminum lang,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum coffeinum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682150.0,
Jasminum laurifolium Roxb.,6433133.0,Jasminum laurifolium Roxb.,Jasminum laurifolium,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum laurifolium,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,8392779.0,
Jasminum longisepalum Merr.,3683510.0,Jasminum longisepalum Merr.,Jasminum longisepalum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum annamense,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,7325957.0,
Jasminum multiflorum (Burm. f.) Andr.,3172267.0,Jasminum multiflorum (Burm.f.) Andrews,Jasminum multiflorum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum multiflorum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3172267.0,
Jasminum nervosum Lour.,3683063.0,Jasminum nervosum Lour.,Jasminum nervosum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum nervosum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3683063.0,
Jasminum pedunculatum Gagnep.,3682722.0,Jasminum pedunculatum Gagnep.,Jasminum pedunculatum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum pedunculatum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682722.0,
Jasminum pentaneurum Hand.-Mazz.,3682697.0,Jasminum pentaneurum Hand.-Mazz.,Jasminum pentaneurum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum pentaneurum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682697.0,
Jasminum rufohirtum Gagnep.,8388464.0,Jasminum rufohirtum Gagnep.,Jasminum rufohirtum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum rufohirtum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,8388464.0,
Jasminum sambac (L.) Ait.,7587215.0,Jasminum sambac (L.) Aiton,Jasminum sambac,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum sambac,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,7587215.0,
Jasminum scandens Vahl,3682207.0,Jasminum scandens (Retz.) Vahl,Jasminum scandens,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum scandens,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3682207.0,
Jasminum subtriplinerve Blume,3684798.0,Jasminum subtriplinerve Blume,Jasminum subtriplinerve,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum nervosum,6.0,7707728.0,220.0,408.0,6652.0,3172260.0,3683063.0,
Jatropha curcas L.,3072953.0,Jatropha curcas L.,Jatropha curcas,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas,6.0,7707728.0,220.0,1414.0,4691.0,3072692.0,3072953.0,
Jatropha gossypiifolia L.,3072900.0,Jatropha gossypiifolia L.,Jatropha gossypiifolia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha gossypiifolia,6.0,7707728.0,220.0,1414.0,4691.0,3072692.0,3072900.0,
Jatropha integerrima Jacq.,3073017.0,Jatropha integerrima Jacq.,Jatropha integerrima,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha integerrima,6.0,7707728.0,220.0,1414.0,4691.0,3072692.0,3073017.0,
Jatropha multifida L.,3072985.0,Jatropha multifida L.,Jatropha multifida,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha multifida,6.0,7707728.0,220.0,1414.0,4691.0,3072692.0,3072985.0,
Jatropha podagrica Hook.,3073016.0,Jatropha podagrica Hook.,Jatropha podagrica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha podagrica,6.0,7707728.0,220.0,1414.0,4691.0,3072692.0,3073016.0,
Juglans regia L.,3054368.0,Juglans regia L.,Juglans regia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans regia,6.0,7707728.0,220.0,1354.0,2499.0,3054350.0,3054368.0,
Juncus effusus L.,2701311.0,Juncus effusus L.,Juncus effusus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus,6.0,7707728.0,196.0,1369.0,5353.0,2701072.0,2701311.0,
Juncus leschenaultit J. Gay,8536344.0,Juncus leschenaultii J.Gay,Juncus leschenaultii,SPECIES,SYNONYM,98.0,FUZZY,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus prismatocarpus,6.0,7707728.0,196.0,1369.0,5353.0,2701072.0,2701743.0,
Juniperus chinensis L.,2684363.0,Juniperus chinensis L.,Juniperus chinensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus chinensis,6.0,7707728.0,194.0,640.0,8144.0,2684359.0,2684363.0,
Juniperus squamata Buch.-Ham.,7863736.0,Juniperus squamata Buch.-Ham.,Juniperus squamata,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus squamata,6.0,7707728.0,194.0,640.0,8144.0,2684359.0,2684690.0,
Justicia adhatoda L.,3173105.0,Justicia adhatoda L.,Justicia adhatoda,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia adhatoda,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,3173105.0,
Justicia curviflora Wall.,3781690.0,Justicia curviflora (Benoist),Justicia curviflora,SPECIES,ACCEPTED,99.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia curviflora,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,3781690.0,
Justicia fragilis Wall.,8203397.0,Justicia fragilis Wall.,Justicia fragilis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia amherstia,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,3772863.0,
Justicia gendarussa Burm. f.,7447231.0,Justicia gendarussa Burm.fil.,Justicia gendarussa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia gendarussa,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,7447231.0,
Justicia grossa C. B. Clarke,3779055.0,Justicia grossa C.B.Clarke,Justicia grossa,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ecbolium,Ecbolium grossum,6.0,7707728.0,220.0,408.0,2393.0,5428523.0,5576378.0,
Justicia neesiana (Nees) T. Anders.,7660234.0,Justicia neesiana (Nees) Wall. ex T.Anderson,Justicia neesiana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia neesiana,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,7660234.0,
Justicia obscura Vahl,3773565.0,Justicia obscura Vahl,Justicia obscura,SPECIES,DOUBTFUL,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia obscura,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,3773565.0,
Justicia procumbens L.,7263401.0,Justicia procumbens L.,Justicia procumbens,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Rostellularia,Rostellularia procumbens,6.0,7707728.0,220.0,408.0,2393.0,3769275.0,7264292.0,
Justicia quadrifaria (Nees) T. Anders.,7840408.0,Justicia quadrifaria (Wall. ex Nees) T.Anderson,Justicia quadrifaria,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia quadrifaria,6.0,7707728.0,220.0,408.0,2393.0,2904597.0,7840408.0,
Mallotus apelta (Lour.) Muell.-Arg.,5378775.0,Mallotus apelta (Lour.) Müll.Arg.,Mallotus apelta,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus apelta,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378775.0,
Mallotus barbatus Muell.-Arg.,5378750.0,Mallotus barbatus Müll.Arg.,Mallotus barbatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus barbatus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378750.0,
Mallotus contubernalis Hance,5378623.0,Mallotus contubernalis Hance,Mallotus contubernalis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus repandus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,8004482.0,
Mallotus floribundus (Blume) Muell.-Arg.,5378594.0,Mallotus floribundus (Blume) Müll.Arg.,Mallotus floribundus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus floribundus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378594.0,
Mallotus glabriusculus (Kurz) Pax & Hoffm.,5378588.0,Mallotus glabriusculus (Kurz) Pax & K.Hoffm.,Mallotus glabriusculus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus glabriusculus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378588.0,
Mallotus macrostachyus (Miq.) Muell.-Arg.,5378613.0,Mallotus macrostachyus (Miq.) Müll.Arg.,Mallotus macrostachyus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus macrostachyus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378613.0,
Mallotus nepalensis Müll.Arg.,5378663.0,Mallotus nepalensis Müll.Arg.,Mallotus nepalensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus nepalensis,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378663.0,
Mallotus oblongifolius (Miq.) Muell.-Arg.,5378738.0,Mallotus oblongifolius (Miq.) Müll.Arg.,Mallotus oblongifolius,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus peltatus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378721.0,
Mallotus paniculatus (Lamk.) Muell.-Arg.,5378650.0,Mallotus paniculatus (Lam.) Müll.Arg.,Mallotus paniculatus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus paniculatus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378650.0,
Mallotus poilanei Gagnep.,5378668.0,Mallotus poilanei Gagnep.,Mallotus poilanei,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus poilanei,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378668.0,
Mallotus philippinensis (Lamk.) Muell.-Arg.,5378605.0,Mallotus philippensis (Lam.) Müll.Arg.,Mallotus philippensis,SPECIES,ACCEPTED,97.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus philippensis,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378605.0,
Mallotus repandus (Willd.) Muell.-Arg.,8004482.0,Mallotus repandus (Rottler) Müll.Arg.,Mallotus repandus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus repandus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,8004482.0,
Mallotus resinosus (Blanco) Merr.,5378500.0,Mallotus resinosus (Blanco) Merr.,Mallotus resinosus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus resinosus,6.0,7707728.0,220.0,1414.0,4691.0,3062330.0,5378500.0,
Malpighia glabra L.,5421429.0,Malpighia glabra L.,Malpighia glabra,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Malpighia,Malpighia glabra,6.0,7707728.0,220.0,1414.0,6676.0,3191274.0,5421429.0,
Malus doumeri (Bois) A. Chev.,3001252.0,Malus doumeri A.Chev.,Malus doumeri,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus doumeri,6.0,7707728.0,220.0,691.0,5015.0,3001068.0,3001252.0,
Malus pumila Mill.,3001093.0,Malus pumila Mill.,Malus pumila,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus domestica,6.0,7707728.0,220.0,691.0,5015.0,3001068.0,3001244.0,
Malva verticillata L.,3152377.0,Malva verticillata L.,Malva verticillata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,Malva verticillata,6.0,7707728.0,220.0,941.0,6685.0,3152364.0,3152377.0,
Malvastrum coromandelinum (L.) Garcke,3939515.0,"Malvastrum coromandelinum Garcke, 1857",Malvastrum coromandelinum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvastrum,Malvastrum coromandelinum,6.0,7707728.0,220.0,941.0,6685.0,3152263.0,3939515.0,
Malvaviscus arboreus Cav.,3152775.0,Malvaviscus arboreus Cav.,Malvaviscus arboreus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvaviscus,Malvaviscus arboreus,6.0,7707728.0,220.0,941.0,6685.0,3152774.0,3152775.0,
Malvaviscus arboreus Cav. var. penduliflorus (DC.) Schery,3152777.0,Malvaviscus arboreus var. penduliflorus (Moc. & Sessé ex DC.) Schery,Malvaviscus arboreus penduliflorus,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvaviscus,Malvaviscus penduliflorus,6.0,7707728.0,220.0,941.0,6685.0,3152774.0,3152776.0,
Manihot esculenta Crantz,3060998.0,Manihot esculenta Crantz,Manihot esculenta,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot esculenta,6.0,7707728.0,220.0,1414.0,4691.0,3060685.0,3060998.0,
Manilkara hexandra (Roxb.) Dubard,2885079.0,Manilkara hexandra (Roxb.) Dubard,Manilkara hexandra,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara hexandra,6.0,7707728.0,220.0,1353.0,8802.0,2885024.0,2885079.0,
Manilkara kauki (L.) Dubard,2885150.0,Manilkara kauki (L.) Dubard,Manilkara kauki,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara kauki,6.0,7707728.0,220.0,1353.0,8802.0,2885024.0,2885150.0,
Manilkara zapota (L.) P. Royen,2885158.0,Manilkara zapota (L.) P.Royen,Manilkara zapota,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara zapota,6.0,7707728.0,220.0,1353.0,8802.0,2885024.0,2885158.0,
Mangifera camptosperma Pierre,3659592.0,Mangifera camptosperma Pierre,Mangifera camptosperma,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera camptosperma,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3659592.0,
Mangifera cochinchinensis Engl. in DC.,3659566.0,Mangifera cochinchinensis Engl.,Mangifera cochinchinensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera cochinchinensis,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3659566.0,
Mangifera duperreana Pierre,3662866.0,Mangifera duperreana Pierre,Mangifera duperreana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera duperreana,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3662866.0,
Mangifera foetida Lour.,3190640.0,Mangifera foetida Lour.,Mangifera foetida,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera foetida,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3190640.0,
Mangifera indica L.,3190638.0,Mangifera indica L.,Mangifera indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera indica,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3190638.0,
Mangifera longipes Griff.,3662553.0,Mangifera longipes Griff.,Mangifera longipes,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera laurina,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3662594.0,
Mangifera reba Pierre,3662228.0,Mangifera reba Pierre,Mangifera reba,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera reba,6.0,7707728.0,220.0,933.0,2398.0,3075453.0,3662228.0,
Manglietia duclouxii Fin. & Gagnep.,3152921.0,Manglietia duclouxii Finet & Gagnep.,Manglietia duclouxii,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia duclouxii,6.0,7707728.0,220.0,718.0,4690.0,2888195.0,3152920.0,
Manglietia fordiana Oliv.,3153731.0,Manglietia fordiana Oliv.,Manglietia fordiana,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia fordiana,6.0,7707728.0,220.0,718.0,4690.0,2888195.0,3153727.0,
Manglietia insignis (Wall.) Blume,3153633.0,Manglietia insignis (Wall.) Blume,Manglietia insignis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia insignis,6.0,7707728.0,220.0,718.0,4690.0,2888195.0,3153629.0,
Maoutia puya (Hook. f.) Wedd.,5670182.0,Maoutia puya (Buch.-Ham. & Wall. ex Hook.) Wedd.,Maoutia puya,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Leucosyke,Leucosyke puya,6.0,7707728.0,220.0,691.0,6639.0,7300911.0,4102185.0,
Mappianthus iodoides Hand.-Mazz.,3596820.0,Mappianthus iodoides Hand.-Mazz.,Mappianthus iodoides,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Icacinales,Icacinaceae,Mappianthus,Mappianthus iodoides,6.0,7707728.0,220.0,7223732.0,2513.0,7314393.0,3596820.0,
Maranta arundinacea L.,2761352.0,Maranta arundinacea L.,Maranta arundinacea,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Maranta,Maranta arundinacea,6.0,7707728.0,196.0,627.0,8784.0,2757347.0,2761352.0,
Maranta bicolor Ker. Gawl.,2761374.0,Maranta bicolor Ker Gawl.,Maranta bicolor,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Maranta,Maranta cristata,6.0,7707728.0,196.0,627.0,8784.0,2757347.0,2761370.0,
Marchantia polymorpha L.,2688570.0,Marchantia polymorpha L.,Marchantia polymorpha,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,6.0,9.0,125.0,376.0,6110.0,2688569.0,2688570.0,
Margaritaria indica (Dalz.) Airy Shaw,5383240.0,Margaritaria indica (Dalzell) Airy Shaw,Margaritaria indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Margaritaria,Margaritaria indica,6.0,7707728.0,220.0,1414.0,8807.0,8016408.0,5383240.0,
Mariscus compactus (Retz.) Druce,7974370.0,Mariscus compactus (Retz.) Druce,Mariscus compactus,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus compactus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714640.0,
Mariseus cyperinus Vahl,5291738.0,Mariscus cyperinus (Retz.) Vahl,Mariscus cyperinus,SPECIES,SYNONYM,91.0,FUZZY,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus cyperinus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2715877.0,
Mariscus umbellatus Vahl,7590870.0,Mariscus umbellatus (Rottb.) Vahl,Mariscus umbellatus,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus cyperoides,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714453.0,
