id,occurrenceID,basisOfRecord,modified,institutionCode,collectionCode,datasetName,informationWithheld,catalogNumber,references,occurrenceRemarks,recordedBy,recordedByID,identifiedBy,identifiedByID,captive,eventDate,eventTime,verbatimEventDate,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,countryCode,stateProvince,identificationID,dateIdentified,identificationRemarks,taxonID,scientificName,taxonRank,kingdom,phylum,class,order,family,genus,license,rightsHolder,inaturalistLogin,publishingCountry,projectId,sex,lifeStage,reproductiveCondition,vitality,dynamicProperties
201101424,https://www.inaturalist.org/observations/201101424,HumanObservation,2024-03-03T14:30:54Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101424,https://www.inaturalist.org/observations/201101424,,Christopher Stephens,,Christopher Stephens,,wild,2024-03-02T15:09:00+13:00,15:09:00+13:00,2024/03/02 3:09 PM,"Western Lake, New Zealand",-41.2554164511,175.1434299232,123.0,EPSG:4326,NZ,Wellington,456421644.0,2024-03-03T08:31:54Z,,366733,Parsonsia capsularis,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Parsonsia,http://creativecommons.org/licenses/by/4.0/,Christopher Stephens,christopherstephens,NZ,,,,no flowers or fruits,,
201101425,https://www.inaturalist.org/observations/201101425,HumanObservation,2024-09-12T00:52:51Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101425,https://www.inaturalist.org/observations/201101425,,Christopher Stephens,,Christopher Stephens,,wild,2024-03-02T15:11:00+13:00,15:11:00+13:00,2024/03/02 3:11 PM,"Western Lake, New Zealand",-41.2554164511,175.1434299232,123.0,EPSG:4326,NZ,Wellington,456421645.0,2024-03-03T08:31:54Z,,1119088,Chelaner antarcticus,species,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Chelaner,http://creativecommons.org/licenses/by/4.0/,Christopher Stephens,christopherstephens,NZ,,,adult,,alive,"{""evidenceOfPresence"":""organism""}"
201101427,https://www.inaturalist.org/observations/201101427,HumanObservation,2024-03-04T09:58:54Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101427,https://www.inaturalist.org/observations/201101427,,Christopher Stephens,,Christopher Stephens,,wild,2024-03-02T15:13:00+13:00,15:13:00+13:00,2024/03/02 3:13 PM,"Western Lake, New Zealand",-41.2558773369,175.1448944102,71.0,EPSG:4326,NZ,Wellington,456421648.0,2024-03-03T08:31:54Z,,63611,Myoporum laetum,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Myoporum,http://creativecommons.org/licenses/by/4.0/,Christopher Stephens,christopherstephens,NZ,,,,fruits or seeds,,
201101428,https://www.inaturalist.org/observations/201101428,HumanObservation,2024-03-04T09:59:35Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101428,https://www.inaturalist.org/observations/201101428,,Christopher Stephens,,Joseph Knight,,wild,2024-03-02T15:15:00+13:00,15:15:00+13:00,2024/03/02 3:15 PM,"Western Lake, New Zealand",-41.2554377599,175.1447173867,71.0,EPSG:4326,NZ,Wellington,456754113.0,2024-03-04T09:59:33Z,,18920,Platycercus eximius,species,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Platycercus,http://creativecommons.org/licenses/by/4.0/,Christopher Stephens,christopherstephens,NZ,,,adult,,alive,"{""evidenceOfPresence"":""organism""}"
67033747,https://www.inaturalist.org/observations/67033747,HumanObservation,2020-12-25T05:38:25Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033747,https://www.inaturalist.org/observations/67033747,,seabornbrown,,seabornbrown,,wild,2020-12-24T13:26:37-08:00,13:26:37-08:00,Thu Dec 24 2020 13:26:37 GMT-0800 (PST),"Briones Regional Park, Lafayette, CA, US",37.9284283333,-122.1581638333,4.0,EPSG:4326,US,California,147530484.0,2020-12-25T05:37:44Z,,4956,Ardea herodias,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,http://creativecommons.org/licenses/by-nc/4.0/,seabornbrown,seabornbrown,,https://www.inaturalist.org/projects/california-birds,,,,,
67033750,https://www.inaturalist.org/observations/67033750,HumanObservation,2020-12-25T15:06:35Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033750,https://www.inaturalist.org/observations/67033750,"This could be California, with the yarrow and the Bromus diandrus.",Henrik Kibak,,Henrik Kibak,,wild,2020-01-06T12:03:27-10:00,12:03:27-10:00,Mon Jan 06 2020 12:03:27 GMT-0800 (PST),"Double Peak Summit Lookout and Rest Area, Lindis Pass, Canterbury, NZ",-44.588005,169.6458583333,10.0,EPSG:4326,NZ,Otago,147530487.0,2020-12-25T05:37:52Z,,52821,Achillea millefolium,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,http://creativecommons.org/licenses/by-nc/4.0/,Henrik Kibak,hkibak,,,,,flowers,,
67033751,https://www.inaturalist.org/observations/67033751,HumanObservation,2021-01-22T12:01:57Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033751,https://www.inaturalist.org/observations/67033751,,Иван Качалов,,Иван Качалов,,wild,2020-12-25T10:31:08+05:00,10:31:08+05:00,2020-12-25 10:31:08 AM GMT+05:00,"Челябинск, Челябинская обл., Россия, 454077",55.1960143889,61.4789886389,,EPSG:4326,RU,Chelyabinsk,147530490.0,2020-12-25T05:37:54Z,,891696,Pica pica,species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,http://creativecommons.org/licenses/by-nc/4.0/,Иван Качалов,ivkach,,,,adult,,alive,
67033759,https://www.inaturalist.org/observations/67033759,HumanObservation,2023-10-06T03:59:15Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033759,https://www.inaturalist.org/observations/67033759,,Zoltán Stekkelpak,,psweet,,wild,2020-12-24T17:26:09-08:00,17:26:09-08:00,2020-12-24 5:26:09 PM HST,"Honokohau Small Boat Harbor and Marina, Kailua-Kona, HI 96740, USA",19.6717638889,-156.0261861111,,EPSG:4326,US,Hawaii,147559190.0,2020-12-25T14:19:42Z,,4981,Nycticorax nycticorax,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,http://creativecommons.org/publicdomain/zero/1.0/,Zoltán Stekkelpak,stekkelpak,,,,,,,
67033763,https://www.inaturalist.org/observations/67033763,HumanObservation,2021-01-22T12:01:50Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033763,https://www.inaturalist.org/observations/67033763,,Иван Качалов,,Иван Качалов,,wild,2020-12-25T10:31:08+05:00,10:31:08+05:00,2020-12-25 10:31:08 AM GMT+05:00,"Челябинск, Челябинская обл., Россия, 454077",55.1960143889,61.4789886389,,EPSG:4326,RU,Chelyabinsk,147530533.0,2020-12-25T05:38:39Z,,203153,Parus major,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,http://creativecommons.org/licenses/by-nc/4.0/,Иван Качалов,ivkach,,,male,adult,,alive,
67033767,https://www.inaturalist.org/observations/67033767,HumanObservation,2024-01-29T22:55:13Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033767,https://www.inaturalist.org/observations/67033767,,Daba,https://orcid.org/0000-0002-1251-3167,Daba,https://orcid.org/0000-0002-1251-3167,wild,2018-07-28T18:39:00+13:00,18:39:00+13:00,2018/07/28 6:39 PM SST,"Кижингинский р-н, Респ. Бурятия, Россия",52.0642816183,109.7508565121,122.0,EPSG:4326,RU,Buryat,147530541.0,2020-12-25T05:38:53Z,,779222,Panzerina lanata,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Panzerina,http://creativecommons.org/licenses/by-nc/4.0/,Daba,daba,,,,,,,
67033768,https://www.inaturalist.org/observations/67033768,HumanObservation,2023-10-06T03:59:15Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033768,https://www.inaturalist.org/observations/67033768,,Zoltán Stekkelpak,,sea-kangaroo,,wild,2020-12-24T17:14:02-08:00,17:14:02-08:00,2020-12-24 5:14:02 PM HST,"Kalaoa, HI 96740, USA",19.6745944444,-156.0262,,EPSG:4326,US,Hawaii,237422816.0,2022-02-16T17:46:37Z,,144009,Nesochthamalus intertextus,species,Animalia,Arthropoda,Hexanauplia,Balanomorpha,Chthamalidae,Nesochthamalus,http://creativecommons.org/publicdomain/zero/1.0/,Zoltán Stekkelpak,stekkelpak,,,,,,,
67033777,https://www.inaturalist.org/observations/67033777,HumanObservation,2020-12-25T05:42:21Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033777,https://www.inaturalist.org/observations/67033777,,sampope,,sampope,,wild,2020-12-14T16:00:00Z,16:00:00Z,Mon Dec 14 2020 16:00:00 GMT-0800 (PST),"Tomales Bay State Park, Inverness, CA, US",38.1269516671,-122.8913083756,26931.0,EPSG:4326,US,California,147530605.0,2020-12-25T05:39:47Z,,9535,Sturnella neglecta,species,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,http://creativecommons.org/licenses/by-nc/4.0/,sampope,sampope,,https://www.inaturalist.org/projects/california-birds,,,,,
67033781,https://www.inaturalist.org/observations/67033781,HumanObservation,2020-12-25T06:44:00Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033781,https://www.inaturalist.org/observations/67033781,,Gerrit van den Bergh,,Tim,,wild,2020-12-25T10:44:42+11:00,10:44:42+11:00,Fri Dec 25 2020 10:44:42 GMT+1100 (GMT+11),"Budderoo National Park, Carrington Falls, NSW, AU",-34.6241,150.6552416667,5.0,EPSG:4326,AU,New South Wales,147530746.0,2020-12-25T05:42:30Z,,122205,Actinotus minor,species,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Actinotus,http://creativecommons.org/licenses/by-nc/4.0/,Gerrit van den Bergh,gerritvandenbergh,AU,,,,,,
67033782,https://www.inaturalist.org/observations/67033782,HumanObservation,2020-12-25T06:22:51Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033782,https://www.inaturalist.org/observations/67033782,,andreagrecu,,andreagrecu,,wild,2020-12-25T18:39:42+13:00,18:39:42+13:00,Fri Dec 25 2020 18:39:42 GMT+1300 (GMT+13),"Tahora Avenue, Remuera, Auckland, NZ",-36.8817002921,174.8101518478,65.0,EPSG:4326,NZ,Auckland,147530619.0,2020-12-25T05:40:05Z,,366661,Coprosma robusta,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,http://creativecommons.org/licenses/by-nc/4.0/,andreagrecu,andreagrecu,NZ,,,,,,
67033784,https://www.inaturalist.org/observations/67033784,HumanObservation,2024-01-29T22:55:13Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033784,https://www.inaturalist.org/observations/67033784,,Daba,https://orcid.org/0000-0002-1251-3167,Daba,https://orcid.org/0000-0002-1251-3167,wild,2018-07-28T18:55:00+13:00,18:55:00+13:00,2018/07/28 6:55 PM SST,"Кижингинский р-н, Респ. Бурятия, Россия",52.0655742098,109.7515157837,61.0,EPSG:4326,RU,Buryat,147530626.0,2020-12-25T05:40:17Z,,138749,Oxytropis squammulosa,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Oxytropis,http://creativecommons.org/licenses/by-nc/4.0/,Daba,daba,,,,,,,
67033786,https://www.inaturalist.org/observations/67033786,HumanObservation,2021-01-26T12:02:18Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033786,https://www.inaturalist.org/observations/67033786,,Henrik Kibak,,Henrik Kibak,,wild,2020-01-06T12:56:46-10:00,12:56:46-10:00,Mon Jan 06 2020 12:56:46 GMT-0800 (PST),"Twizel-Omarama Road, Omarama, Canterbury, NZ",-44.3824083333,169.9981083333,5.0,EPSG:4326,NZ,Canterbury,147530629.0,2020-12-25T05:40:20Z,,48715,Amanita muscaria,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,http://creativecommons.org/licenses/by-nc/4.0/,Henrik Kibak,hkibak,,,,,,,
67033789,https://www.inaturalist.org/observations/67033789,HumanObservation,2023-10-06T03:59:15Z,iNaturalist,Observations,iNaturalist research-grade observations,,67033789,https://www.inaturalist.org/observations/67033789,,Zoltán Stekkelpak,,psweet,,wild,2020-12-24T17:14:02-08:00,17:14:02-08:00,2020-12-24 5:14:02 PM HST,"Kalaoa, HI 96740, USA",19.6745944444,-156.0262,,EPSG:4326,US,Hawaii,147559168.0,2020-12-25T14:19:20Z,There's also a Sanderling (the pale one in the middle),3938,Arenaria interpres,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,http://creativecommons.org/publicdomain/zero/1.0/,Zoltán Stekkelpak,stekkelpak,,,,,,,
201101429,https://www.inaturalist.org/observations/201101429,HumanObservation,2024-03-03T14:19:25Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101429,https://www.inaturalist.org/observations/201101429,known host tree has lost the relevant branches so not much left of them. Probably up other trees.,Christopher Stephens,,Christopher Stephens,,wild,2024-03-02T15:24:00+13:00,15:24:00+13:00,2024/03/02 3:24 PM,"Western Lake, New Zealand",-41.2560876064,175.1502240568,8.0,EPSG:4326,NZ,Wellington,456421652.0,2024-03-03T08:31:55Z,,410035,Korthalsella salicornioides,species,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Korthalsella,http://creativecommons.org/licenses/by/4.0/,Christopher Stephens,christopherstephens,NZ,,,,,,
201101430,https://www.inaturalist.org/observations/201101430,HumanObservation,2024-03-03T14:55:28Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101430,https://www.inaturalist.org/observations/201101430,,jacksparrow2010,,Georg S. Haindrich,,wild,2024-03-03T07:53:30+01:00,07:53:30+01:00,2024-03-03 07:53:30+01:00,"Berndorf, Bruck an der Mur, Steiermark, AT",47.418917316,15.2559824491,89.0,EPSG:4326,AT,Steiermark,456453577.0,2024-03-03T12:06:14Z,,55763,Petasites albus,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,http://creativecommons.org/licenses/by-nc/4.0/,jacksparrow2010,jacksparrow2010,,,,,,,
201101431,https://www.inaturalist.org/observations/201101431,HumanObservation,2024-08-03T03:27:09Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101431,https://www.inaturalist.org/observations/201101431,,Lilex,,hinrichmatthes,,wild,2024-03-03T09:31:51+01:00,09:31:51+01:00,2024-03-03 09:31:51+01:00,"Gr 129-Renaix-Dinant, Messancy, Provinz Luxemburg, BE",49.6195050935,5.8834846504,15.0,EPSG:4326,LU,Luxembourg,456545559.0,2024-03-03T18:05:35Z,,12735,Turdus viscivorus,species,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,http://creativecommons.org/licenses/by-nc/4.0/,Lilex,lilex,LU,https://www.inaturalist.org/projects/audio-observations-from-around-the-world,,,,alive,"{""evidenceOfPresence"":""organism""}"
201101432,https://www.inaturalist.org/observations/201101432,HumanObservation,2024-03-06T13:01:32Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101432,https://www.inaturalist.org/observations/201101432,,Rajat Joshi,,Rajat Joshi,,wild,2021-11-02T13:01:00+05:30,13:01:00+05:30,2021/11/02 1:01 PM,Fergusson College,18.522921,73.84071,,EPSG:4326,IN,Maharashtra,456421668.0,2024-03-03T08:31:59Z,,143257,Tirumala limniace,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Tirumala,http://creativecommons.org/licenses/by-nc/4.0/,Rajat Joshi,rajatjoshi03,,https://www.inaturalist.org/projects/nectar-plants-for-lepidoptera-of-india,female,adult,,alive,"{""evidenceOfPresence"":""organism""}"
201101433,https://www.inaturalist.org/observations/201101433,HumanObservation,2025-03-02T07:25:52Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101433,https://www.inaturalist.org/observations/201101433,,davidsando,,davidsando,,wild,2024-03-03T13:22:00+10:30,13:22:00+10:30,2024/03/03 1:22 PM,"Keith SA 5267, Australia",-36.1331861852,140.398368644,8.0,EPSG:4326,AU,South Australia,456421669.0,2024-03-03T08:31:59Z,,7070,Tadorna tadornoides,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,http://creativecommons.org/licenses/by-nc/4.0/,davidsando,davidsando,AU,,,adult,,alive,"{""evidenceOfPresence"":""organism""}"
201101434,https://www.inaturalist.org/observations/201101434,HumanObservation,2024-03-05T00:37:06Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101434,https://www.inaturalist.org/observations/201101434,,spissatella,,bmig_steve,,wild,2024-03-03T08:31:11+00:00,08:31:11+00:00,2024-03-03 08:31:11Z,"Woodford Road, London, England, GB",51.5872083409,0.0213887787,50.0,EPSG:4326,GB,England,456429823.0,2024-03-03T09:27:49Z,,122238,Porcellio scaber,species,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,http://creativecommons.org/licenses/by-nc/4.0/,spissatella,spissatella,,,,,,,
201101437,https://www.inaturalist.org/observations/201101437,HumanObservation,2024-04-09T15:40:06Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101437,https://www.inaturalist.org/observations/201101437,,Ivan Paz-Vinas,https://orcid.org/0000-0002-0043-9289,Ian Andrews,,wild,2024-03-02T15:36:45+01:00,15:36:45+01:00,2024-03-02 15:36:45,"Minimes, 31200 Toulouse, France",43.6193002299,1.443929337,43.0,EPSG:4326,FR,Midi-Pyrénées,456436504.0,2024-03-03T10:09:01Z,,343752,Suillia variegata,species,Animalia,Arthropoda,Insecta,Diptera,Heleomyzidae,Suillia,http://creativecommons.org/licenses/by-nc/4.0/,Ivan Paz-Vinas,ivanpazvinas,,,,adult,,alive,"{""evidenceOfPresence"":""organism""}"
201101440,https://www.inaturalist.org/observations/201101440,HumanObservation,2024-09-05T08:14:09Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101440,https://www.inaturalist.org/observations/201101440,,Jarah Marginata,,Jarah Marginata,,wild,2024-02-16T09:04:46+11:00,09:04:46+11:00,2024-02-16 09:04:46+11:00,"Budj Bim National Park, Macarthur, VIC, AU",-38.0629721667,141.9253533333,325.0,EPSG:4326,AU,Victoria,456421733.0,2024-03-03T08:32:15Z,,64107,Asparagus asparagoides,species,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,http://creativecommons.org/licenses/by-nc/4.0/,Jarah Marginata,jarah,AU,,,,,,
201101442,https://www.inaturalist.org/observations/201101442,HumanObservation,2024-03-22T19:40:12Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101442,https://www.inaturalist.org/observations/201101442,,ahabo,,ahabo,,wild,2024-03-03T09:32:06+01:00,09:32:06+01:00,2024-03-03 09:32:06,"55422 Bacharach, Deutschland",50.05625282,7.76630791,3.0,EPSG:4326,DE,Rheinland-Pfalz,456421785.0,2024-03-03T08:32:28Z,,12748,Turdus philomelos,species,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,http://creativecommons.org/licenses/by/4.0/,ahabo,ahabo,,https://www.inaturalist.org/projects/audio-observations-from-around-the-world,,adult,,alive,"{""evidenceOfPresence"":""organism""}"
201101445,https://www.inaturalist.org/observations/201101445,HumanObservation,2024-03-03T08:34:27Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101445,https://www.inaturalist.org/observations/201101445,Juvenile,landvaettir,,landvaettir,,wild,2024-03-03T08:57:00+11:00,08:57:00+11:00,2024-03-03 08:57:00+11:00,"Kinglake National Park, Kinglake West, VIC, AU",-37.4932852243,145.2505249093,40.0,EPSG:4326,AU,Victoria,456421812.0,2024-03-03T08:32:35Z,,18921,Platycercus elegans,species,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Platycercus,http://creativecommons.org/licenses/by-nc/4.0/,landvaettir,landvaettir,AU,,,,,,
201101446,https://www.inaturalist.org/observations/201101446,HumanObservation,2024-03-04T23:11:22Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101446,https://www.inaturalist.org/observations/201101446,,Martina Kišelová,,Martina Kišelová,,wild,2023-06-24T14:00:00+02:00,14:00:00+02:00,2023/06/24 14:00,"Doksy, Česko",50.5822347497,14.6353312905,2876.0,EPSG:4326,CZ,Liberecký,456421816.0,2024-03-03T08:32:36Z,,109650,Platycnemis pennipes,species,Animalia,Arthropoda,Insecta,Odonata,Platycnemididae,Platycnemis,http://creativecommons.org/licenses/by-nc/4.0/,Martina Kišelová,marhi_226,,,female,,,,
201101447,https://www.inaturalist.org/observations/201101447,HumanObservation,2024-03-03T08:51:17Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101447,https://www.inaturalist.org/observations/201101447,,Till,,Till,,wild,2024-03-03T16:59:22+13:00,16:59:22+13:00,2024-03-03 16:59:22,Pancake Rocks,-42.1078691237,171.3348481804,1518.0,EPSG:4326,NZ,West Coast,456421817.0,2024-03-03T08:32:36Z,,400343,Calystegia tuguriorum,species,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,http://creativecommons.org/licenses/by-nc/4.0/,Till,tillde,,,,,,,
